EventID,Seq,Type,Name,Text,Condition,Action,NextID,Race,Gender
PRINCIPLED,SECOND_INSULT,BRANCH,플레이어,[모욕] 상대를 깎아내린다,,TONE:Insult,REACT_INSULT,,
PRINCIPLED,REACT_RELIEVE,TALK,,동료를 버리지 않겠다는 뜻이라면 기억해 두겠다.,,,CHECK_MOOD:NEGO_START,,
PRINCIPLED,REACT_FLIRT,TALK,,칭찬으로 판단을 바꾸지는 않는다. 본론으로 돌아가자.,,,CHECK_MOOD:NEGO_START,,
PRINCIPLED,REACT_INSULT,TALK,,서로를 존중할 생각이 없다면 이야기를 끝내겠다.,,,CHECK_MOOD:ANGRY,,
PRINCIPLED,NEGO_START,CHOICE,,힘을 얻은 뒤에 무엇을 지킬 생각인가?,,,"THIRD_REASON,THIRD_REQUEST,THIRD_MAD,THIRD_LEAVE",,
PRINCIPLED,THIRD_REASON,BRANCH,플레이어,[설득] 서로의 역할과 책임을 설명한다,,TONE:Persuade,REACT_PLAN,,
PRINCIPLED,THIRD_REQUEST,BRANCH,플레이어,[요청] 도움이 필요하다고 말한다,,TONE:Request,REACT_REQUEST,,
PRINCIPLED,THIRD_MAD,BRANCH,플레이어,[화냄] 답답하다며 화를 낸다,,TONE:Mad,REACT_MAD,,
PRINCIPLED,THIRD_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
PRINCIPLED,REACT_PLAN,TALK,,힘에는 책임이 따른다. 그 책임을 함께 지겠다는 말로 이해하겠다.,,,CHECK_MOOD:GOAL,,
PRINCIPLED,REACT_REQUEST,TALK,,도움이 필요하다면 이유를 밝히고 정당하게 요청해라.,,,CHECK_MOOD:GOAL,,
PRINCIPLED,REACT_MAD,TALK,,화를 낸다고 명분이 생기지는 않는다.,,,CHECK_MOOD:GOAL,,
PRINCIPLED,GOAL,CHOICE,,이제 내게 바라는 일을 말해라.,,,"ASK_JOIN,ASK_ITEM,ASK_LEAVE",,
PRINCIPLED,ASK_JOIN,BRANCH,플레이어,[동료] 함께 가자고 제안한다,,TONE:Persuade,JOIN_CHECK,,
PRINCIPLED,ASK_ITEM,BRANCH,플레이어,[보상] 물품이나 다른 도움을 요청한다,,,REWARD_CHOICE,,
PRINCIPLED,ASK_LEAVE,BRANCH,플레이어,[종료] 여기서 대화를 마친다,,,FAREWELL,,
PRINCIPLED,JOIN_CHECK,TALK,,네 뜻이 내 신념과 함께할 수 있는지 판단하겠다.,,,CHECK_MOOD:TRADE:Recruit,,
PRINCIPLED,ITEM_CHECK,TALK,,필요한 물건을 나누는 일이 옳을지 생각해 보겠다.,,,CHECK_MOOD:TRADE:Item,,
PRINCIPLED,SUCCESS_RECRUIT,TALK,,좋다. 약속을 지키는 동안 네 곁에서 함께 싸우겠다.,,,END,,
PRINCIPLED,FAIL_RECRUIT,TALK,,지금은 네 여정에 동참할 수 없다. 내 뜻을 이해해 주기 바란다.,,,END,,
PRINCIPLED,SUCCESS_ITEM,TALK,,이 물건으로 네가 지키려는 것을 지켜라.,,,END,,
PRINCIPLED,FAIL_ITEM,TALK,,지금은 나눠 줄 수 없다. 없는 약속은 하지 않겠다.,,,END,,
PRINCIPLED,INSUFFICIENT_ITEM,TALK,,지급할 자원이 부족하거나 안전하게 건넬 수 없는 상태군요. 아무것도 받지 않았으니 이만 마칠게요.,,,END,,
PRINCIPLED,FAREWELL,TALK,,오늘은 각자의 의무로 돌아가자.,,,END,,
PRINCIPLED,NEGO_REJECT,TALK,,이 대화는 더 이어 갈 수 없다. 여기서 끝내겠다.,,,END,,
PRINCIPLED,FAIL,TALK,,이 대화는 더 이어 갈 수 없다. 여기서 끝내겠다.,,,END,,
PRINCIPLED,REACT_NEED,TALK,,도움이 필요하다면 이유를 밝히고 정당하게 요청해라.,,,CHECK_MOOD:NEGO_START,,
PRINCIPLED,REWARD_CHOICE,CHOICE,System,어떤 도움을 요청할까?,,,"REQUEST_ITEM,REQUEST_GOLD,REQUEST_RECOVERY,REWARD_LEAVE",,
PRINCIPLED,REQUEST_ITEM,BRANCH,플레이어,[물건] 아이템 하나를 나눠 달라고 한다,,TONE:Request,ITEM_CHECK,,
PRINCIPLED,REQUEST_GOLD,BRANCH,플레이어,[돈] {RewardGold} GOLD를 부탁한다,,TONE:Request,GOLD_CHECK,,
PRINCIPLED,REQUEST_RECOVERY,BRANCH,플레이어,[회복] 교섭자의 HP 또는 MP 회복을 부탁한다,,,RECOVERY_CHOICE,,
PRINCIPLED,REWARD_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
PRINCIPLED,RECOVERY_CHOICE,CHOICE,System,누구의 자원을 회복하는지 확인하자. 회복 대상은 지금 교섭하는 아군이다.,,,"REQUEST_HP,REQUEST_MP,RECOVERY_LEAVE",,
PRINCIPLED,REQUEST_HP,BRANCH,플레이어,[HP] HP 최대 {RewardHP} 회복을 부탁한다,,TONE:Request,HP_CHECK,,
PRINCIPLED,REQUEST_MP,BRANCH,플레이어,[MP] MP 최대 {RewardMP} 회복을 부탁한다,,TONE:Request,MP_CHECK,,
PRINCIPLED,RECOVERY_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
PRINCIPLED,GOLD_CHECK,TALK,System,(돈 지원을 요청한다.),,,CHECK_MOOD:TRADE:Gold,,
PRINCIPLED,HP_CHECK,TALK,System,(교섭자의 HP 회복을 요청한다.),,,CHECK_MOOD:TRADE:HP,,
PRINCIPLED,MP_CHECK,TALK,System,(교섭자의 MP 회복을 요청한다.),,,CHECK_MOOD:TRADE:MP,,
PRINCIPLED,DEMAND_GOLD,TALK,,일방적인 상납은 받지 않는다. 서로 필요한 것을 나누는 조건이라면 제안하겠다. 공동 활동에 쓸 돈이 필요하다.,,,COST_GOLD,,
PRINCIPLED,COST_GOLD,CHOICE,System,요구: {DemandGold} GOLD. 지급한 자원은 환불되지 않는다.,,,"ACCEPT_GOLD,REFUSE_GOLD",,
PRINCIPLED,ACCEPT_GOLD,BRANCH,플레이어,[지급] {DemandGold} GOLD 건네기,,TONE:Accept,PAY_GOLD,,
PRINCIPLED,REFUSE_GOLD,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
PRINCIPLED,PAY_GOLD,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:Gold,,
PRINCIPLED,DEMAND_ITEM,TALK,,일방적인 상납은 받지 않는다. 서로 필요한 것을 나누는 조건이라면 제안하겠다. 여행에 쓸 물품이 필요하다.,,,COST_ITEM,,
PRINCIPLED,COST_ITEM,CHOICE,System,요구: {DemandItem} 1개. 지급한 자원은 환불되지 않는다.,,,"ACCEPT_ITEM,REFUSE_ITEM",,
PRINCIPLED,ACCEPT_ITEM,BRANCH,플레이어,[지급] {DemandItem} 1개 건네기,,TONE:Accept,PAY_ITEM,,
PRINCIPLED,REFUSE_ITEM,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
PRINCIPLED,PAY_ITEM,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:Item,,
PRINCIPLED,DEMAND_HP,TALK,,일방적인 상납은 받지 않는다. 서로 필요한 것을 나누는 조건이라면 제안하겠다. 네 생명력을 아주 조금 나누어 줘.,,,COST_HP,,
PRINCIPLED,COST_HP,CHOICE,System,요구: 교섭자의 HP {DemandHP}. 지급 후 HP가 1 이상 남아야 한다. 지급한 자원은 환불되지 않는다.,,,"ACCEPT_HP,REFUSE_HP",,
PRINCIPLED,ACCEPT_HP,BRANCH,플레이어,[지급] 교섭자의 HP {DemandHP} 건네기,,TONE:Accept,PAY_HP,,
PRINCIPLED,REFUSE_HP,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
PRINCIPLED,PAY_HP,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:HP,,
PRINCIPLED,DEMAND_MP,TALK,,일방적인 상납은 받지 않는다. 서로 필요한 것을 나누는 조건이라면 제안하겠다. 네 마력을 아주 조금 나누어 줘.,,,COST_MP,,
PRINCIPLED,COST_MP,CHOICE,System,요구: 교섭자의 MP {DemandMP}. MP가 부족하면 지급하지 않는다. 지급한 자원은 환불되지 않는다.,,,"ACCEPT_MP,REFUSE_MP",,
PRINCIPLED,ACCEPT_MP,BRANCH,플레이어,[지급] 교섭자의 MP {DemandMP} 건네기,,TONE:Accept,PAY_MP,,
PRINCIPLED,REFUSE_MP,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
PRINCIPLED,PAY_MP,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:MP,,
PRINCIPLED,REFUSED,TALK,System,(요구를 거절했다. 자원을 지급하지 않고 대화를 마쳤다.),,,END,,
PRINCIPLED,TRADE_DECLINED,TALK,,지금은 이 약속을 맺을 수 없다. 대가는 받지 않겠다.,,,END,,
PRINCIPLED,SUCCESS_GOLD,TALK,,네가 약속을 지켰으니 나도 책임을 다하겠다. {RewardGold} GOLD를 건넸다.,,,END,,
PRINCIPLED,SUCCESS_HP,TALK,,"네가 약속을 지켰으니 나도 책임을 다하겠다. 상처가 조금 아물었다. (최대 {RewardHP}, 최대 HP와 회복 효과에 따라 달라짐.)",,,END,,
PRINCIPLED,SUCCESS_MP,TALK,,"네가 약속을 지켰으니 나도 책임을 다하겠다. 마력이 조금 돌아왔다. (최대 {RewardMP}, 최대 MP까지만 회복.)",,,END,,
PRINCIPLED,FLED,TALK,,지킬 수 없는 약속을 했군. 나는 떠나겠다.,,,FLED_NOTICE,,
PRINCIPLED,FLED_NOTICE,TALK,System,(몬스터가 받은 것만 챙겨 도망쳤다. 이번 교섭의 합류·보상은 없다.),,,END,,
PRINCIPLED,FAIL_REWARD,TALK,System,(지급은 끝났지만 상황이 바뀌어 지원을 받지 못했다. 대화가 종료된다.),,,END,,
PRINCIPLED,RACE_LINE,,,같은 인간이라고 같은 뜻을 품는 것은 아니다. 네가 지키는 약속부터 듣겠다.,,,,Human,
PRINCIPLED,RACE_LINE,,,낯선 기척은 경계할 수밖에 없다. 거리를 지키고 뜻을 밝혀라.,,,,Beast,
PRINCIPLED,RACE_LINE,,,모습이 다르다는 이유로 뜻까지 다르다고 단정하지 마라.,,,,Demihuman,
PRINCIPLED,RACE_LINE,,,악마와의 약속을 가볍게 여기지 마라. 감수할 일을 알고 이야기하자.,,,,Demon,
PRINCIPLED,RACE_LINE,,,용의 힘을 빌리려면 그 무게를 알아야 한다. 뜻을 분명히 해라.,,,,Dragon,
PRINCIPLED,RACE_LINE,,,교섭 요청을 수신했다. 공동 목표와 수행할 역할을 확인하겠다.,,,,Machine,
PRINCIPLED,RACE_LINE,,,뿌리를 내린 곳과 자라 온 시간을 존중해라. 그것이 대화의 시작이다.,,,,Plant,
PRINCIPLED,RACE_LINE,,,보이는 몸만이 전부는 아니다. 정령의 기척과 흐름을 존중해라.,,,,Spirit,
PRINCIPLED,RACE_LINE,,,삶이 끝나도 남는 의지가 있다. 죽었다는 이유로 뜻까지 꺾이지는 않는다.,,,,Undead,
PRINCIPLED,RACE_LINE,,,요정의 약속에도 무게가 있다. 가벼운 말로 대하지 마라.,,,,Fairy,
PRINCIPLED,RACE_LINE,,,신의 이름 앞에 무릎 꿇기보다 네 뜻을 밝혀라.,,,,Divine,
PRINCIPLED,RACE_LINE,,,만들어진 몸이라도 아무 명령이나 따르지는 않는다. 합당한 이유가 필요하다.,,,,Construct,
PRINCIPLED,RACE_LINE,,,익숙하지 않은 모습이라고 의지가 없다고 단정하지 마라.,,,,Aberration,
PRINCIPLED,GENDER_LINE,,,나는 {MonsterName}이다. 내 말에는 책임을 지겠다.,,,,,Male
PRINCIPLED,GENDER_LINE,,,{MonsterName}이라고 한다. 약속은 가볍게 하지 않는다.,,,,,Female
PRINCIPLED,GENDER_LINE,,,{MonsterName}. 내 뜻을 분명히 전하겠다.,,,,,None
RATIONAL,INTRO,TALK,,교전 중 대화를 요청했군. 목적부터 간단히 설명해라.,,,RACE_LINE,,
RATIONAL,RACE_LINE,TALK,,서로 다른 곳에서 왔더라도 말은 통할 수 있겠지.,,,GENDER_LINE,,
RATIONAL,GENDER_LINE,TALK,,나는 {MonsterName}. 용건을 듣겠다.,,,OPEN,,
RATIONAL,OPEN,CHOICE,System,어떤 태도로 말을 걸까?,,,"OPEN_GENTLE,OPEN_THREAT,OPEN_REASON,OPEN_LEAVE",,
RATIONAL,OPEN_GENTLE,BRANCH,플레이어,[우호] 먼저 인사한다,,TONE:Gentle,REACT_GENTLE,,
RATIONAL,OPEN_THREAT,BRANCH,플레이어,[위압] 물러서지 않고 맞선다,,TONE:Threat,REACT_THREAT,,
RATIONAL,OPEN_REASON,BRANCH,플레이어,[설득] 협력할 이유를 설명한다,,TONE:Persuade,REACT_REASON,,
RATIONAL,OPEN_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
RATIONAL,REACT_GENTLE,TALK,,우호적인 의사는 확인했다. 구체적인 제안도 있나?,,,CHECK_MOOD:ROUND2,,
RATIONAL,REACT_THREAT,TALK,,위협만으로는 협력할 이유가 되지 않는다.,,,CHECK_MOOD:ROUND2,,
RATIONAL,REACT_REASON,TALK,,목표와 역할을 설명해라. 실현 가능성을 검토하겠다.,,,CHECK_MOOD:ROUND2,,
RATIONAL,ROUND2,CHOICE,System,어떻게 대화를 이어 갈까?,,,"SECOND_RELIEVE,SECOND_FLIRT,SECOND_REQUEST,SECOND_INSULT",,
RATIONAL,SECOND_RELIEVE,BRANCH,플레이어,[안심] 서로 해치지 말자고 한다,,TONE:Relieve,REACT_RELIEVE,,
RATIONAL,SECOND_FLIRT,BRANCH,플레이어,[호감] 재치 있게 칭찬한다,,TONE:Flirt,REACT_FLIRT,,
RATIONAL,SECOND_REQUEST,BRANCH,플레이어,[요청] 내 사정을 설명한다,,TONE:Request,REACT_NEED,,
RATIONAL,SECOND_INSULT,BRANCH,플레이어,[모욕] 상대를 깎아내린다,,TONE:Insult,REACT_INSULT,,
RATIONAL,REACT_RELIEVE,TALK,,안전하다는 주장에는 근거가 필요하다. 계속 설명해라.,,,CHECK_MOOD:NEGO_START,,
RATIONAL,REACT_FLIRT,TALK,,그 평가는 이번 협력의 타당성과 관계가 없다.,,,CHECK_MOOD:NEGO_START,,
RATIONAL,REACT_INSULT,TALK,,모욕은 논거가 아니다. 대화의 효용이 사라졌군.,,,CHECK_MOOD:ANGRY,,
RATIONAL,NEGO_START,CHOICE,,협력으로 얻는 이익과 감수할 위험을 설명해라.,,,"THIRD_REASON,THIRD_REQUEST,THIRD_MAD,THIRD_LEAVE",,
RATIONAL,THIRD_REASON,BRANCH,플레이어,[설득] 서로의 역할과 책임을 설명한다,,TONE:Persuade,REACT_PLAN,,
RATIONAL,THIRD_REQUEST,BRANCH,플레이어,[요청] 도움이 필요하다고 말한다,,TONE:Request,REACT_REQUEST,,
RATIONAL,THIRD_MAD,BRANCH,플레이어,[화냄] 답답하다며 화를 낸다,,TONE:Mad,REACT_MAD,,
RATIONAL,THIRD_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
RATIONAL,REACT_PLAN,TALK,,역할을 나누면 위험을 줄일 수 있겠군. 일관성 있는 제안이다.,,,CHECK_MOOD:GOAL,,
RATIONAL,REACT_REQUEST,TALK,,지원 요청을 접수했다. 가능한 범위를 검토하겠다.,,,CHECK_MOOD:GOAL,,
RATIONAL,REACT_MAD,TALK,,감정적인 압박은 판단에 도움이 되지 않는다.,,,CHECK_MOOD:GOAL,,
RATIONAL,GOAL,CHOICE,,최종 요청을 선택해라.,,,"ASK_JOIN,ASK_ITEM,ASK_LEAVE",,
RATIONAL,ASK_JOIN,BRANCH,플레이어,[동료] 함께 가자고 제안한다,,TONE:Persuade,JOIN_CHECK,,
RATIONAL,ASK_ITEM,BRANCH,플레이어,[보상] 물품이나 다른 도움을 요청한다,,,REWARD_CHOICE,,
RATIONAL,ASK_LEAVE,BRANCH,플레이어,[종료] 여기서 대화를 마친다,,,FAREWELL,,
RATIONAL,JOIN_CHECK,TALK,,동행의 실현 가능성을 최종 확인하겠다.,,,CHECK_MOOD:TRADE:Recruit,,
RATIONAL,ITEM_CHECK,TALK,,양도 가능한 물품이 있는지 확인하겠다.,,,CHECK_MOOD:TRADE:Item,,
RATIONAL,SUCCESS_RECRUIT,TALK,,협력이 타당하다고 판단했다. 지금부터 함께 행동하겠다.,,,END,,
RATIONAL,FAIL_RECRUIT,TALK,,현재 조건에서는 동행이 성립하지 않는다.,,,END,,
RATIONAL,SUCCESS_ITEM,TALK,,물품을 전달했다. 필요한 곳에 사용해라.,,,END,,
RATIONAL,FAIL_ITEM,TALK,,지금 양도 가능한 물품은 없다.,,,END,,
RATIONAL,INSUFFICIENT_ITEM,TALK,,지급할 자원이 부족하거나 안전하게 건넬 수 없는 상태군요. 아무것도 받지 않았으니 이만 마칠게요.,,,END,,
RATIONAL,FAREWELL,TALK,,대화를 마친다. 각자의 행동을 재개하자.,,,END,,
RATIONAL,NEGO_REJECT,TALK,,추가 대화의 실익이 없다. 협의를 중단한다.,,,END,,
RATIONAL,FAIL,TALK,,추가 대화의 실익이 없다. 협의를 중단한다.,,,END,,
RATIONAL,REACT_NEED,TALK,,지원 요청을 접수했다. 가능한 범위를 검토하겠다.,,,CHECK_MOOD:NEGO_START,,
RATIONAL,REWARD_CHOICE,CHOICE,System,어떤 도움을 요청할까?,,,"REQUEST_ITEM,REQUEST_GOLD,REQUEST_RECOVERY,REWARD_LEAVE",,
RATIONAL,REQUEST_ITEM,BRANCH,플레이어,[물건] 아이템 하나를 나눠 달라고 한다,,TONE:Request,ITEM_CHECK,,
RATIONAL,REQUEST_GOLD,BRANCH,플레이어,[돈] {RewardGold} GOLD를 부탁한다,,TONE:Request,GOLD_CHECK,,
RATIONAL,REQUEST_RECOVERY,BRANCH,플레이어,[회복] 교섭자의 HP 또는 MP 회복을 부탁한다,,,RECOVERY_CHOICE,,
RATIONAL,REWARD_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
RATIONAL,RECOVERY_CHOICE,CHOICE,System,누구의 자원을 회복하는지 확인하자. 회복 대상은 지금 교섭하는 아군이다.,,,"REQUEST_HP,REQUEST_MP,RECOVERY_LEAVE",,
RATIONAL,REQUEST_HP,BRANCH,플레이어,[HP] HP 최대 {RewardHP} 회복을 부탁한다,,TONE:Request,HP_CHECK,,
RATIONAL,REQUEST_MP,BRANCH,플레이어,[MP] MP 최대 {RewardMP} 회복을 부탁한다,,TONE:Request,MP_CHECK,,
RATIONAL,RECOVERY_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
RATIONAL,GOLD_CHECK,TALK,System,(돈 지원을 요청한다.),,,CHECK_MOOD:TRADE:Gold,,
RATIONAL,HP_CHECK,TALK,System,(교섭자의 HP 회복을 요청한다.),,,CHECK_MOOD:TRADE:HP,,
RATIONAL,MP_CHECK,TALK,System,(교섭자의 MP 회복을 요청한다.),,,CHECK_MOOD:TRADE:MP,,
RATIONAL,DEMAND_GOLD,TALK,,요청을 검토했다. 교환에 필요한 자원을 먼저 제시하겠다. 공동 활동에 쓸 돈이 필요하다.,,,COST_GOLD,,
RATIONAL,COST_GOLD,CHOICE,System,요구: {DemandGold} GOLD. 지급한 자원은 환불되지 않는다.,,,"ACCEPT_GOLD,REFUSE_GOLD",,
RATIONAL,ACCEPT_GOLD,BRANCH,플레이어,[지급] {DemandGold} GOLD 건네기,,TONE:Accept,PAY_GOLD,,
RATIONAL,REFUSE_GOLD,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
RATIONAL,PAY_GOLD,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:Gold,,
RATIONAL,DEMAND_ITEM,TALK,,요청을 검토했다. 교환에 필요한 자원을 먼저 제시하겠다. 여행에 쓸 물품이 필요하다.,,,COST_ITEM,,
RATIONAL,COST_ITEM,CHOICE,System,요구: {DemandItem} 1개. 지급한 자원은 환불되지 않는다.,,,"ACCEPT_ITEM,REFUSE_ITEM",,
RATIONAL,ACCEPT_ITEM,BRANCH,플레이어,[지급] {DemandItem} 1개 건네기,,TONE:Accept,PAY_ITEM,,
RATIONAL,REFUSE_ITEM,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
RATIONAL,PAY_ITEM,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:Item,,
RATIONAL,DEMAND_HP,TALK,,요청을 검토했다. 교환에 필요한 자원을 먼저 제시하겠다. 네 생명력을 아주 조금 나누어 줘.,,,COST_HP,,
RATIONAL,COST_HP,CHOICE,System,요구: 교섭자의 HP {DemandHP}. 지급 후 HP가 1 이상 남아야 한다. 지급한 자원은 환불되지 않는다.,,,"ACCEPT_HP,REFUSE_HP",,
RATIONAL,ACCEPT_HP,BRANCH,플레이어,[지급] 교섭자의 HP {DemandHP} 건네기,,TONE:Accept,PAY_HP,,
RATIONAL,REFUSE_HP,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
RATIONAL,PAY_HP,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:HP,,
RATIONAL,DEMAND_MP,TALK,,요청을 검토했다. 교환에 필요한 자원을 먼저 제시하겠다. 네 마력을 아주 조금 나누어 줘.,,,COST_MP,,
RATIONAL,COST_MP,CHOICE,System,요구: 교섭자의 MP {DemandMP}. MP가 부족하면 지급하지 않는다. 지급한 자원은 환불되지 않는다.,,,"ACCEPT_MP,REFUSE_MP",,
RATIONAL,ACCEPT_MP,BRANCH,플레이어,[지급] 교섭자의 MP {DemandMP} 건네기,,TONE:Accept,PAY_MP,,
RATIONAL,REFUSE_MP,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
RATIONAL,PAY_MP,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:MP,,
RATIONAL,REFUSED,TALK,System,(요구를 거절했다. 자원을 지급하지 않고 대화를 마쳤다.),,,END,,
RATIONAL,TRADE_DECLINED,TALK,,현재 요청을 수행할 수 없다. 자원은 요구하지 않겠다.,,,END,,
RATIONAL,SUCCESS_GOLD,TALK,,지급을 확인했다. 합의한 지원을 이행한다. {RewardGold} GOLD를 건넸다.,,,END,,
RATIONAL,SUCCESS_HP,TALK,,"지급을 확인했다. 합의한 지원을 이행한다. 상처가 조금 아물었다. (최대 {RewardHP}, 최대 HP와 회복 효과에 따라 달라짐.)",,,END,,
RATIONAL,SUCCESS_MP,TALK,,"지급을 확인했다. 합의한 지원을 이행한다. 마력이 조금 돌아왔다. (최대 {RewardMP}, 최대 MP까지만 회복.)",,,END,,
RATIONAL,FLED,TALK,,자원을 확보했다. 이 위치에서 이탈한다.,,,FLED_NOTICE,,
RATIONAL,FLED_NOTICE,TALK,System,(몬스터가 받은 것만 챙겨 도망쳤다. 이번 교섭의 합류·보상은 없다.),,,END,,
RATIONAL,FAIL_REWARD,TALK,System,(지급은 끝났지만 상황이 바뀌어 지원을 받지 못했다. 대화가 종료된다.),,,END,,
RATIONAL,RACE_LINE,,,동일 종족이라는 사실만으로 협력을 보장할 수는 없다. 목표를 비교하자.,,,,Human,
RATIONAL,RACE_LINE,,,낯선 접근은 위협으로 판단한다. 안전거리를 유지해라.,,,,Beast,
RATIONAL,RACE_LINE,,,외형 차이는 의사소통을 배제할 근거가 아니다. 제안을 듣겠다.,,,,Demihuman,
RATIONAL,RACE_LINE,,,악마와의 계약도 조건이 명확해야 성립한다. 의무를 설명해라.,,,,Demon,
RATIONAL,RACE_LINE,,,용의 힘을 투입할 만큼 중요한 목표인지 검토하겠다.,,,,Dragon,
RATIONAL,RACE_LINE,,,"교섭 요청을 수신했다. 목표와 자원, 수행할 역할을 확인한다.",,,,Machine,
RATIONAL,RACE_LINE,,,생장 환경의 훼손은 수용할 수 없다. 이동과 보존 조건을 설명해라.,,,,Plant,
RATIONAL,RACE_LINE,,,물리적 외형만으로 정령의 상태를 판단하지 마라.,,,,Spirit,
RATIONAL,RACE_LINE,,,생명이 끝난 상태와 의사결정 능력은 별개의 문제다.,,,,Undead,
RATIONAL,RACE_LINE,,,요정과의 약속도 합의다. 표현의 의미를 정확히 맞추자.,,,,Fairy,
RATIONAL,RACE_LINE,,,신격이라는 지위와 이번 협력의 타당성은 별도로 판단하겠다.,,,,Divine,
RATIONAL,RACE_LINE,,,제작 목적과 현재 요청의 적합성을 검토하겠다.,,,,Construct,
RATIONAL,RACE_LINE,,,알려진 형태와 다르다는 사실만으로 의지가 없다고 판단하지 마라.,,,,Aberration,
RATIONAL,GENDER_LINE,,,이름은 {MonsterName}. 용건을 이어서 설명해라.,,,,,Male
RATIONAL,GENDER_LINE,,,{MonsterName}이라고 부르면 된다. 제안을 계속해라.,,,,,Female
RATIONAL,GENDER_LINE,,,식별명은 {MonsterName}. 대화를 계속한다.,,,,,None
DEFAULT,INTRO,TALK,,잠깐 싸움을 멈추고 이야기하자. 무슨 용건이지?,,,RACE_LINE,,
DEFAULT,RACE_LINE,TALK,,서로 다른 곳에서 왔더라도 말은 통할 수 있겠지.,,,GENDER_LINE,,
DEFAULT,GENDER_LINE,TALK,,나는 {MonsterName}. 용건을 듣겠다.,,,OPEN,,
DEFAULT,OPEN,CHOICE,System,어떤 태도로 말을 걸까?,,,"OPEN_GENTLE,OPEN_THREAT,OPEN_REASON,OPEN_LEAVE",,
DEFAULT,OPEN_GENTLE,BRANCH,플레이어,[우호] 먼저 인사한다,,TONE:Gentle,REACT_GENTLE,,
DEFAULT,OPEN_THREAT,BRANCH,플레이어,[위압] 물러서지 않고 맞선다,,TONE:Threat,REACT_THREAT,,
DEFAULT,OPEN_REASON,BRANCH,플레이어,[설득] 협력할 이유를 설명한다,,TONE:Persuade,REACT_REASON,,
DEFAULT,OPEN_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
DEFAULT,REACT_GENTLE,TALK,,먼저 말을 걸어 주셔서 고마워요. 당신의 이야기를 들어 볼게요.,,,CHECK_MOOD:ROUND2,,
DEFAULT,REACT_THREAT,TALK,,겁을 주시면 마음을 열기 어려워요. 말로 해결할 수는 없나요?,,,CHECK_MOOD:ROUND2,,
DEFAULT,REACT_REASON,TALK,,함께할 이유를 설명해 주시겠어요? 서로 도움이 된다면 좋겠네요.,,,CHECK_MOOD:ROUND2,,
DEFAULT,ROUND2,CHOICE,System,어떻게 대화를 이어 갈까?,,,"SECOND_RELIEVE,SECOND_FLIRT,SECOND_REQUEST,SECOND_INSULT",,
DEFAULT,SECOND_RELIEVE,BRANCH,플레이어,[안심] 서로 해치지 말자고 한다,,TONE:Relieve,REACT_RELIEVE,,
DEFAULT,SECOND_FLIRT,BRANCH,플레이어,[호감] 재치 있게 칭찬한다,,TONE:Flirt,REACT_FLIRT,,
DEFAULT,SECOND_REQUEST,BRANCH,플레이어,[요청] 내 사정을 설명한다,,TONE:Request,REACT_NEED,,
DEFAULT,SECOND_INSULT,BRANCH,플레이어,[모욕] 상대를 깎아내린다,,TONE:Insult,REACT_INSULT,,
DEFAULT,REACT_RELIEVE,TALK,,그 말을 들으니 조금 안심이 돼요. 저도 경계를 풀어 볼게요.,,,CHECK_MOOD:NEGO_START,,
DEFAULT,REACT_FLIRT,TALK,,"칭찬은 고맙지만, 지금은 서로의 생각부터 알아가고 싶어요.",,,CHECK_MOOD:NEGO_START,,
DEFAULT,REACT_INSULT,TALK,,그렇게 말씀하실 필요는 없잖아요. 더는 이야기를 나누고 싶지 않아요.,,,CHECK_MOOD:ANGRY,,
